;1;2;3;4;5;6;7;8;9;10;Rm-Rf
31.03.1982;0.0256;0.0163;0.0045;-0.0009;-0.0022;-0.0182;-0.0129;-0.0123;-0.0206;-0.0484;-0.0187
30.04.1982;0.0392;0.0365;0.0417;0.0421;0.0561;0.0615;0.0511;0.0587;0.051;0.056;0.0327
31.05.1982;-0.019;-0.0205;-0.0351;-0.0363;-0.035;-0.0421;-0.0456;-0.0374;-0.043;-0.0579;-0.0399
30.06.1982;-0.0126;0.0063;-0.0211;-0.0181;-0.0158;-0.0039;-0.0302;-0.0234;-0.0337;-0.0505;-0.0309
30.07.1982;-0.0075;-0.0177;-0.0214;-0.0196;-0.0166;-0.0264;-0.0236;-0.0394;-0.0384;-0.0274;-0.0319
31.08.1982;0.1119;0.1125;0.1094;0.1154;0.1003;0.1359;0.1345;0.1114;0.1234;0.1226;0.1114
30.09.1982;0.0214;0.028;0.0374;0.0392;0.0542;0.0294;0.0313;0.0359;0.0088;0.0104;0.0129
29.10.1982;0.0726;0.1093;0.1296;0.1233;0.1195;0.1658;0.1305;0.1403;0.174;0.1875;0.1130
30.11.1982;0.0273;0.0484;0.0646;0.0738;0.0773;0.0674;0.0681;0.0702;0.0737;0.0729;0.0467
31.12.1982;0.023;0.0116;-0.0099;-0.0035;0.0094;0.0091;0.0208;0.0136;0.0046;0.0036;0.0055
31.01.1983;0.0252;0.0143;0.0229;0.0193;0.0183;0.0278;0.0421;0.047;0.0547;0.0874;0.0360
28.02.1983;0.0246;0.048;0.0411;0.0315;0.0681;0.0542;0.0438;0.0488;0.0218;0.0271;0.0259
31.03.1983;0.0135;0.0522;0.0631;0.0496;0.045;0.0492;0.039;0.0336;0.0256;0.0267;0.0282
29.04.1983;0.0441;0.0577;0.0615;0.0765;0.0715;0.056;0.057;0.0646;0.068;0.0744;0.0667
31.05.1983;0.007;0.0014;0.0194;0.0155;0.0397;0.0401;0.0398;0.0428;0.0632;0.0526;0.0052
30.06.1983;-0.0171;0.0205;0.0356;0.0157;0.0351;0.0331;0.0619;0.0674;0.0527;0.0624;0.0307
29.07.1983;0.0129;-0.0182;-0.0186;-0.0225;-0.0174;-0.0207;-0.0175;-0.0221;-0.0522;-0.075;-0.0407
31.08.1983;0.0102;0.0094;-0.0132;-0.0106;-0.0077;-0.0052;-0.0216;-0.0104;-0.0022;-0.0313;-0.0050
30.09.1983;0.0543;0.0537;0.0437;0.0277;0.0436;0.0388;0.0232;0.0134;-0.0001;-0.0094;0.0091
31.10.1983;0.0307;0.0057;-0.0175;-0.0083;-0.0285;-0.0446;-0.033;-0.0647;-0.0792;-0.0927;-0.0344
30.11.1983;-0.003;0.0331;0.0457;0.0284;0.0499;0.0488;0.0521;0.0445;0.0586;0.0676;0.0216
30.12.1983;-0.0412;-0.0092;-0.0004;-0.0001;-0.011;-0.0114;-0.0041;-0.017;-0.0182;-0.0326;-0.0178
31.01.1984;0.0076;0.0026;-0.0237;-0.0083;-0.024;-0.0254;-0.0384;-0.0382;-0.046;-0.0565;-0.0192
29.02.1984;-0.0293;-0.035;-0.0485;-0.0551;-0.0603;-0.0623;-0.053;-0.0456;-0.0441;-0.0635;-0.0482
30.03.1984;-0.0088;0.0045;0.0215;0.0293;0.0357;0.0226;0.0279;0.03;0.005;0.0007;0.0063
30.04.1984;-0.0106;-0.0027;0.0053;0.0063;-0.0048;-0.0086;-0.0044;-0.0014;-0.0103;-0.0229;-0.0051
31.05.1984;0.0001;-0.0394;-0.0491;-0.0346;-0.0548;-0.0616;-0.0681;-0.0521;-0.0737;-0.0808;-0.0597
29.06.1984;0.0206;0.0423;0.0423;0.0475;0.0331;0.0244;0.0303;0.0218;0.0284;0.0246;0.0182
31.07.1984;0.01;-0.0032;-0.0074;-0.0253;-0.0291;-0.0316;-0.0368;-0.0315;-0.0526;-0.0749;-0.0274
31.08.1984;0.0656;0.0999;0.1057;0.1109;0.1211;0.1357;0.1329;0.1207;0.159;0.1681;0.1028
28.09.1984;0.0446;0.0124;0.0128;0.0084;-0.0014;-0.0064;-0.0009;-0.0089;-0.0087;-0.0289;-0.0080
31.10.1984;0.0405;0.0202;0.0147;0.009;-0.0035;-0.0009;-0.0006;-0.0205;-0.0198;-0.0219;-0.0084
30.11.1984;0.0175;0.0085;0.0063;0.0026;-0.0017;-0.0036;-0.0052;-0.0123;-0.0325;-0.039;-0.0176
31.12.1984;0.0253;0.0225;0.0362;0.0288;0.0249;0.0305;0.0224;0.0134;0.0194;0.0325;0.0184
31.01.1985;0.0338;0.0516;0.0856;0.088;0.0922;0.1015;0.1012;0.1005;0.1235;0.1626;0.0799
28.02.1985;0.009;0.0272;0.0269;0.0205;0.0246;0.0227;0.0088;0.0136;0.0153;0.0036;0.0122
29.03.1985;0.0444;0.021;0.0068;0.0206;-0.002;-0.0123;-0.0092;-0.0235;-0.0209;-0.0345;-0.0084
30.04.1985;0.0201;0.0145;0.0185;0.0168;-0.0031;-0.0104;-0.0127;-0.0147;-0.0138;-0.0497;-0.0096
31.05.1985;0.055;0.0573;0.0442;0.0645;0.0623;0.0673;0.0532;0.0596;0.0569;0.0305;0.0509
28.06.1985;0.0439;0.0363;0.0374;0.0195;0.0177;0.0176;0.0295;0.0067;0.0123;0.0162;0.0127
31.07.1985;-0.0447;-0.0057;0.0038;0.0004;0.0061;0.0106;0.0048;0.0199;0.0241;0.0201;-0.0074
30.08.1985;0.0244;-0.0013;0.0123;0.0064;-0.0126;-0.0044;-0.0155;-0.0127;-0.0108;-0.0272;-0.0102
30.09.1985;-0.0373;-0.0185;-0.0229;-0.0393;-0.0436;-0.0455;-0.0471;-0.0509;-0.0548;-0.0824;-0.0454
31.10.1985;0.0605;0.0584;0.0455;0.0589;0.0521;0.0411;0.0424;0.0431;0.0371;0.0295;0.0402
29.11.1985;0.0428;0.0703;0.0764;0.0627;0.0614;0.0702;0.0807;0.0669;0.0679;0.0913;0.0648
31.12.1985;0.0538;0.0333;0.0386;0.0338;0.0441;0.0556;0.0364;0.0344;0.0283;0.0508;0.0388
31.01.1986;0.0226;0.0239;0.013;0.0212;0.0155;0.0133;0.0195;0.0055;0.0283;0.0324;0.0065
28.02.1986;0.085;0.0822;0.0796;0.0822;0.0711;0.0857;0.1016;0.0536;0.0827;0.0736;0.0713
31.03.1986;0.0482;0.0566;0.0582;0.0518;0.0633;0.0591;0.0592;0.0507;0.0393;0.0491;0.0488
30.04.1986;-0.0082;-0.0058;0.002;0.0018;-0.0175;-0.0045;-0.0082;-0.0015;0.0017;0.0053;-0.0131
30.05.1986;0.0461;0.0547;0.0443;0.072;0.0546;0.0563;0.0394;0.0542;0.0447;0.0454;0.0462
30.06.1986;0.0519;0.04;0.0214;0.018;0.0026;0.005;-0.0007;0.0073;-0.0067;-0.0181;0.0103
31.07.1986;0.0276;-0.0313;-0.0554;-0.0599;-0.0643;-0.0738;-0.0802;-0.0861;-0.1039;-0.1272;-0.0645
29.08.1986;0.0611;0.0475;0.0552;0.066;0.0752;0.0678;0.0815;0.0659;0.0763;0.0547;0.0607
30.09.1986;-0.0908;-0.0766;-0.0716;-0.0706;-0.0722;-0.057;-0.0674;-0.0614;-0.0717;-0.0763;-0.0860
31.10.1986;0.0479;0.0529;0.0409;0.0436;0.0446;0.0629;0.0488;0.0399;0.0416;0.055;0.0466
28.11.1986;-0.0009;0.0102;0.0119;0.0108;0.0023;0.0072;0.0185;0.0112;-0.001;-0.0114;0.0117
31.12.1986;-0.0283;-0.0222;-0.0218;-0.0257;-0.0177;-0.0322;-0.0311;-0.0292;-0.0196;-0.0372;-0.0327
30.01.1987;0.084;0.0902;0.1084;0.111;0.143;0.1167;0.129;0.1333;0.1377;0.1843;0.1247
27.02.1987;-0.0015;0.0433;0.0483;0.0565;0.0486;0.0666;0.0565;0.0777;0.0895;0.0969;0.0439
31.03.1987;0.0102;0.0067;0.0063;0.0076;0.0115;0.0172;0.028;0.0188;-0.0068;0.0121;0.0164
30.04.1987;-0.0425;-0.0406;-0.0417;-0.0254;-0.0251;-0.0228;-0.0292;-0.0145;-0.0209;0.0011;-0.0211
29.05.1987;-0.0074;0.0011;0.0023;0.0052;-0.0025;0.0176;0.0052;0.021;-0.0043;0.006;0.0011
30.06.1987;0.0475;0.0612;0.0584;0.0566;0.0586;0.0452;0.0444;0.0233;0.0416;-0.0276;0.0394
31.07.1987;0.0045;0.0327;0.0314;0.0506;0.0475;0.069;0.0622;0.054;0.0515;0.0292;0.0385
31.08.1987;0.0371;0.0447;0.0407;0.0359;0.0356;0.0345;0.0274;0.0347;0.0391;0.0362;0.0352
30.09.1987;-0.0127;-0.0245;-0.0209;-0.0184;-0.0194;-0.0067;-0.0037;-0.0278;-0.0245;-0.0254;-0.0259
30.10.1987;-0.1208;-0.1815;-0.2022;-0.224;-0.2526;-0.2738;-0.2726;-0.2855;-0.3125;-0.3285;-0.2324
30.11.1987;-0.0349;-0.0384;-0.0461;-0.0578;-0.0594;-0.0606;-0.0633;-0.0601;-0.0569;-0.0868;-0.0777
31.12.1987;0.0259;0.0496;0.0617;0.0882;0.0795;0.1025;0.1073;0.0986;0.0684;0.1355;0.0681
29.01.1988;0.0877;0.0667;0.0549;0.0518;0.0461;0.0365;0.0556;0.0536;0.0432;-0.0208;0.0421
29.02.1988;0.0031;0.031;0.0472;0.0692;0.0813;0.0897;0.0801;0.107;0.0824;0.1095;0.0475
31.03.1988;-0.0302;-0.0115;-0.0023;0.0042;-0.0103;0.0192;0.0113;0.0115;0.0055;0.0061;-0.0227
29.04.1988;0.0023;0.0083;-0.0059;0.0025;-0.0098;0.0068;0.0147;0.002;0.0133;0.0181;0.0056
31.05.1988;0.0234;0.0085;-0.0045;0.0025;0.0004;-0.0071;-0.0129;-0.0034;-0.0053;-0.0048;-0.0029
30.06.1988;0.0313;0.0456;0.0519;0.0623;0.0626;0.0749;0.0772;0.0644;0.0827;0.0803;0.0479
29.07.1988;-0.0111;-0.0026;-0.0076;-0.0178;-0.0043;-0.0128;-0.0108;-0.0263;-0.0212;-0.03;-0.0125
31.08.1988;0.0019;-0.0054;-0.0091;-0.0286;-0.0261;-0.0163;-0.0173;-0.0305;-0.0198;-0.0541;-0.0331
30.09.1988;0.0288;0.0466;0.0377;0.0318;0.055;0.0432;0.0276;0.0353;0.0187;0.0278;0.0330
31.10.1988;0.0162;0.0191;0.018;0.0177;0.0166;0.0092;0.0133;0.0034;-0.0087;-0.0239;0.0115
30.11.1988;-0.0094;-0.0212;-0.0268;-0.017;-0.026;-0.0264;-0.0232;-0.0385;-0.0219;-0.0306;-0.0229
30.12.1988;0.0097;0.0095;0.0159;0.0269;0.0173;0.0221;0.0253;0.035;0.0322;0.0573;0.0149
31.01.1989;0.0221;0.0425;0.0397;0.0483;0.0738;0.0623;0.0592;0.0618;0.0702;0.0848;0.0610
28.02.1989;-0.0107;-0.0098;-0.0051;-0.0054;-0.0105;-0.0006;0.0002;0.0047;-0.0005;0.0004;-0.0225
31.03.1989;0.0056;0.0247;0.0398;0.0233;0.0235;0.0256;0.0244;0.0126;0.0056;0.0222;0.0157
28.04.1989;0.0397;0.0527;0.049;0.0499;0.0591;0.0497;0.0465;0.051;0.0477;0.0576;0.0433
31.05.1989;0.0481;0.0367;0.0481;0.0453;0.0464;0.0335;0.044;0.0472;0.0376;0.0584;0.0335
30.06.1989;0.0201;0.0166;0.0116;0.0047;-0.0051;0.0006;-0.0058;-0.0196;-0.0482;-0.0542;-0.0135
31.07.1989;0.0567;0.0639;0.0606;0.0721;0.07;0.082;0.0639;0.0596;0.0781;0.0387;0.0720
31.08.1989;0.0005;0.0107;0.0291;0.0263;0.0371;0.0275;0.0339;0.0498;0.0424;0.0342;0.0144
29.09.1989;0.0091;0.0061;0.0034;-0.0103;-0.0035;-0.0205;-0.0111;-0.0257;-0.0115;-0.0001;-0.0076
31.10.1989;0.0004;-0.0096;-0.0364;-0.0428;-0.0354;-0.0545;-0.0561;-0.0626;-0.081;-0.0699;-0.0367
30.11.1989;0.0244;0.0072;0.0061;0.0129;0.011;0.0048;0.0092;0.022;0.0116;0.0194;0.0103
29.12.1989;0.0439;0.0051;0.0108;0.0103;0.0222;0.004;0.0232;0.0072;0.0063;-0.0046;0.0116
31.01.1990;-0.0614;-0.0737;-0.071;-0.0846;-0.0724;-0.0799;-0.1018;-0.0849;-0.0932;-0.0798;-0.0785
28.02.1990;0.005;0.0047;0.004;0.0102;0.0157;0.0214;0.0251;0.0402;0.0357;0.0548;0.0111
30.03.1990;0.0012;0.0043;0.0173;0.019;0.0191;0.0324;0.0317;0.0335;0.0404;0.0665;0.0183
30.04.1990;-0.0424;-0.0312;-0.0436;-0.0455;-0.0456;-0.0191;-0.031;-0.0461;-0.0603;-0.0351;-0.0336
31.05.1990;0.0467;0.0759;0.0675;0.0772;0.0853;0.0899;0.1089;0.1103;0.081;0.1264;0.0842
29.06.1990;0.0049;-0.0004;-0.0065;-0.0021;-0.0085;-0.0103;-0.0147;-0.0122;-0.0165;-0.0068;-0.0109
31.07.1990;0.0002;-0.0164;-0.0131;-0.0172;-0.0249;-0.0202;-0.0457;-0.0355;-0.0391;-0.0473;-0.0190
31.08.1990;-0.0612;-0.0766;-0.0827;-0.1022;-0.1139;-0.1134;-0.1172;-0.1149;-0.125;-0.1493;-0.1015
28.09.1990;-0.0078;-0.0535;-0.0536;-0.0725;-0.0693;-0.0775;-0.0974;-0.0823;-0.0825;-0.1304;-0.0612
31.10.1990;0.052;-0.0136;-0.0237;-0.0296;-0.0397;-0.0413;-0.0517;-0.0754;-0.0666;-0.0605;-0.0192
30.11.1990;0.0337;0.075;0.0712;0.088;0.0968;0.0834;0.0999;0.1137;0.1101;0.1325;0.0635
31.12.1990;0.0197;0.0335;0.0387;0.0466;0.0486;0.0563;0.0503;0.0486;0.0559;0.0753;0.0246
31.01.1991;-0.008;0.0209;0.0404;0.0587;0.0734;0.0812;0.0861;0.0727;0.1141;0.1353;0.0469
28.02.1991;0.0554;0.0571;0.0727;0.0795;0.0703;0.0912;0.1037;0.1141;0.1352;0.1114;0.0719
29.03.1991;0.0203;0.0264;0.0365;0.0304;0.0245;0.0354;0.0219;0.0596;0.0451;0.0725;0.0265
30.04.1991;0.0131;0.0135;0.0009;0.0141;0.0104;0.007;0.0243;0.0107;0.0071;-0.0038;-0.0028
31.05.1991;0.0029;0.0288;0.0365;0.0487;0.0528;0.0485;0.0681;0.0449;0.0851;0.0544;0.0365
28.06.1991;-0.0137;-0.0294;-0.0303;-0.0361;-0.0498;-0.0296;-0.048;-0.0479;-0.0597;-0.0923;-0.0494
31.07.1991;0.0407;0.0405;0.0354;0.0283;0.0332;0.0315;0.0449;0.0519;0.0757;0.0902;0.0424
30.08.1991;0.035;0.0295;0.0199;0.0311;0.0139;0.0286;0.0114;0.0252;0.051;0.0766;0.0232
30.09.1991;0.0313;0.0033;-0.0265;-0.0122;-0.011;-0.0203;-0.0181;0.0028;-0.014;-0.0141;-0.0159
31.10.1991;0.013;0.0209;0.021;0.0176;0.0159;0.0206;0.0151;0.0215;0.0116;0.0388;0.0129
29.11.1991;0.0114;-0.0305;-0.0331;-0.0414;-0.0544;-0.0404;-0.0551;-0.0536;-0.0621;-0.0613;-0.0419
31.12.1991;0.0634;0.0821;0.0992;0.1166;0.0995;0.1105;0.124;0.1118;0.1333;0.1524;0.1084
31.01.1992;-0.0363;-0.0108;0.0069;0.0139;0.0178;0.0234;0.0325;0.0367;0.0582;0.0878;-0.0059
28.02.1992;-0.0044;0.0104;0.0189;0.0272;0.0206;0.0295;0.034;0.0346;0.0274;0.0723;0.0109
31.03.1992;-0.0102;-0.0062;-0.008;0.0007;-0.0181;-0.038;-0.0307;-0.0175;-0.0462;-0.0702;-0.0266
30.04.1992;0.0298;0.0353;0.0214;0.0133;0.0113;0.0074;-0.0061;-0.0002;-0.0213;-0.0641;0.0107
29.05.1992;0.0232;0.0071;0.0131;0.0049;0.003;0.017;-0.0097;0.0018;0.0154;0.0074;0.0030
30.06.1992;0.0072;-0.0099;-0.0185;-0.0179;-0.0187;-0.0276;-0.0187;-0.0151;-0.023;-0.0728;-0.0234
31.07.1992;0.057;0.0377;0.0362;0.0327;0.0488;0.0302;0.0418;0.0396;0.0327;0.0519;0.0377
31.08.1992;0.0033;-0.0108;-0.0069;-0.0124;-0.0192;-0.0296;-0.0339;-0.033;-0.0326;-0.0662;-0.0238
30.09.1992;0.0069;0.0035;0.0281;0.0193;0.0136;0.02;0.0274;0.0226;0.0217;0.0351;0.0119
30.10.1992;-0.0081;0.0076;0.0128;0.0092;0.0206;0.0205;0.0082;0.0445;0.0534;0.0732;0.0102
30.11.1992;0.0012;0.041;0.0269;0.0409;0.0487;0.0491;0.0664;0.074;0.0862;0.0714;0.0413
31.12.1992;0.0331;0.0258;0.0221;0.0287;0.0191;0.0251;0.0243;0.0276;0.0388;0.0458;0.0153
29.01.1993;0.0199;-0.0035;0.0118;0.0167;0.0146;0.0252;0.0169;0.0264;0.0334;0.0194;0.0093
26.02.1993;0.0521;0.0194;0.01;0.0113;-0.0001;-0.0041;0.0024;-0.0181;-0.0264;-0.0476;0.0012
31.03.1993;0.0184;0.0331;0.035;0.0276;0.0349;0.039;0.0393;0.0352;0.037;0.0364;0.0230
30.04.1993;-0.0047;-0.0167;-0.0254;-0.0243;-0.0296;-0.0154;-0.0308;-0.0477;-0.0327;-0.0271;-0.0305
31.05.1993;-0.0038;0.0115;0.0159;0.0258;0.0238;0.0325;0.0295;0.0529;0.0452;0.0996;0.0289
30.06.1993;0.0299;0.0102;0.001;-0.0028;-0.0115;0.0096;0.0077;0.0021;0.0056;0.0241;0.0031
30.07.1993;0.0196;-0.0068;0.0062;0.007;-0.0017;0.0066;0.0096;-0.002;-0.008;-0.02;-0.0034
31.08.1993;0.0268;0.0437;0.0296;0.0336;0.0425;0.0306;0.0477;0.0713;0.0489;0.0666;0.0371
30.09.1993;-0.0042;0.0001;-0.0062;-0.0065;-0.0043;-0.0097;0.004;0.0081;0.0358;0.0313;-0.0012
29.10.1993;-0.0168;-0.005;0.0117;0.009;0.0229;0.0137;0.0315;-0.0055;0.0037;0.0069;0.0141
30.11.1993;-0.0508;-0.0297;-0.0137;-0.0226;-0.0072;-0.012;-0.0033;-0.0317;-0.0224;-0.0185;-0.0189
31.12.1993;0.0214;0.0245;0.016;0.03;0.0254;0.0386;0.0507;0.0378;0.0423;0.0448;0.0165
31.01.1994;-0.016;0.0291;0.0296;0.0216;0.025;0.0326;0.0203;0.0345;0.0411;0.0639;0.0287
28.02.1994;-0.0457;-0.0169;-0.0142;-0.0139;-0.0023;-0.0167;-0.0138;-0.0151;0.0086;-0.0125;-0.0255
31.03.1994;-0.0243;-0.0327;-0.0422;-0.0375;-0.0447;-0.0438;-0.0495;-0.0574;-0.0499;-0.0594;-0.0478
29.04.1994;0.0211;0.017;0.0138;0.0126;-0.0004;0.0116;0.005;-0.0101;-0.0048;0.0054;0.0068
31.05.1994;-0.0411;0.0087;0.0199;0.009;0.0104;0.0018;-0.0006;0.012;-0.0001;-0.011;0.0058
30.06.1994;-0.0257;-0.0078;-0.0209;-0.0124;-0.0174;-0.0158;-0.0201;-0.0177;-0.0526;-0.0746;-0.0303
29.07.1994;0.04;0.0352;0.023;0.0309;0.0368;0.0272;0.0255;0.0272;0.0275;0.0364;0.0282
31.08.1994;0.0106;0.0319;0.0418;0.044;0.0433;0.0441;0.0454;0.0502;0.0892;0.105;0.0401
30.09.1994;-0.0277;-0.0262;-0.0215;-0.0247;-0.021;-0.0285;-0.0174;-0.0019;-0.0158;-0.0041;-0.0231
31.10.1994;0.0145;-0.0012;0.0008;0.0078;0.0074;0.0084;0.0048;0.0233;0.0249;0.0185;0.0134
30.11.1994;-0.015;-0.0324;-0.0419;-0.0472;-0.0473;-0.0442;-0.0495;-0.0611;-0.043;-0.0421;-0.0404
30.12.1994;0.0067;0.0132;0.0256;0.0137;0.0087;0.0087;0.0136;0.0034;0.0258;0.008;0.0086
31.01.1995;0.0495;0.0376;0.0258;0.0218;0.0154;0.0312;-0.0048;-0.0076;-0.0041;-0.0061;0.0180
28.02.1995;0.023;0.0444;0.0443;0.0494;0.0524;0.0565;0.0575;0.048;0.0576;0.064;0.0363
31.03.1995;-0.0004;0.001;0.0217;0.0261;0.0267;0.0285;0.0248;0.0314;0.035;0.0392;0.0219
28.04.1995;0.0104;0.0219;0.0125;0.0203;0.0274;0.0261;0.0198;0.0064;-0.0026;0.0301;0.0211
31.05.1995;0.0447;0.0349;0.0415;0.0354;0.0319;0.0266;0.0197;0.0227;0.0135;0.0208;0.0290
30.06.1995;0.0053;0.0168;0.0148;0.0299;0.0141;0.0214;0.0395;0.0406;0.0512;0.0962;0.0272
31.07.1995;0.0087;0.0214;0.0339;0.0358;0.0461;0.0491;0.0459;0.0568;0.0718;0.0946;0.0372
31.08.1995;0.0166;0.0287;0.0165;0.0144;0.0067;0.0157;0.016;0.0179;0.0097;0.0129;0.0055
29.09.1995;0.0505;0.0341;0.0331;0.0242;0.0212;0.0081;0.0256;0.0022;0.0268;0.0164;0.0335
31.10.1995;0.0177;-0.0091;-0.0139;-0.0044;-0.0058;-0.0437;-0.0404;-0.0221;-0.046;-0.055;-0.0152
30.11.1995;0.0371;0.0387;0.0524;0.05;0.0537;0.0538;0.0592;0.0588;0.0529;0.0427;0.0396
29.12.1995;0.033;0.0288;0.019;0.02;0.0146;0.0215;0.0001;-0.0006;0.0064;-0.035;0.0103
31.01.1996;0.0269;0.0155;0.0152;0.036;0.0208;0.0235;0.0086;0.0153;0.0002;0.0072;0.0226
29.02.1996;-0.0107;0.0046;0.0137;0.0173;0.0193;0.0253;0.029;0.031;0.034;0.0506;0.0133
29.03.1996;0.0051;0.0076;0.0171;0.0233;0.0198;0.0313;0.0264;0.023;0.0193;0.0058;0.0073
30.04.1996;-0.0191;0.0045;0.0057;0.0192;0.0094;0.0363;0.0269;0.0541;0.0613;0.1229;0.0206
31.05.1996;0.0149;0.0092;0.0132;0.0141;0.0133;0.0136;0.0187;0.0099;0.0217;0.0433;0.0236
28.06.1996;0.0369;0.0141;0.0002;-0.0023;-0.0002;-0.0139;-0.0124;-0.0333;-0.0392;-0.1101;-0.0114
31.07.1996;-0.0304;-0.0419;-0.0447;-0.0388;-0.0406;-0.0492;-0.0597;-0.0821;-0.1129;-0.0866;-0.0597
30.08.1996;0.0226;0.0392;0.0288;0.0392;0.0504;0.0447;0.0589;0.0383;0.0534;0.0982;0.0277
30.09.1996;0.0267;0.0386;0.0527;0.0512;0.0452;0.0377;0.0552;0.0728;0.0497;0.0695;0.0501
31.10.1996;0.0314;0.0379;0.0105;0.0187;0.026;0.0179;-0.0083;-0.0152;-0.0215;-0.054;0.0086
29.11.1996;0.0466;0.0613;0.0681;0.0599;0.0548;0.0644;0.0613;0.055;0.0652;0.0818;0.0625
31.12.1996;-0.0043;-0.0052;-0.0075;-0.0092;-0.0063;0.0062;-0.0041;-0.0102;-0.0059;-0.0259;-0.0170
31.01.1997;0.0237;0.0264;0.0332;0.0186;0.0314;0.0352;0.0215;0.0306;0.0483;0.0535;0.0498
28.02.1997;0.0204;0.0167;0.0318;0.0187;0.024;-0.0062;0.0087;-0.0101;-0.0562;-0.0537;-0.0049
31.03.1997;-0.0287;-0.029;-0.0416;-0.036;-0.0363;-0.0377;-0.0459;-0.0496;-0.0494;-0.0627;-0.0502
30.04.1997;0.0182;0.0349;0.0329;0.0315;0.0384;0.0406;0.0257;0.0211;0.0213;-0.0168;0.0404
30.05.1997;0.0459;0.0592;0.0496;0.0561;0.0661;0.076;0.0835;0.0808;0.0954;0.1431;0.0674
30.06.1997;0.0375;0.037;0.0481;0.0445;0.0497;0.0376;0.0341;0.0256;0.0378;0.0086;0.0410
31.07.1997;0.0374;0.0668;0.0739;0.0716;0.0673;0.0867;0.0796;0.0889;0.0912;0.1173;0.0733
29.08.1997;-0.0188;-0.0258;-0.026;-0.031;-0.0182;-0.0212;-0.0145;0.0025;0.0053;0.0257;-0.0415
30.09.1997;0.0519;0.0578;0.0476;0.0635;0.0441;0.0655;0.0467;0.0605;0.0671;0.045;0.0535
31.10.1997;-0.0076;-0.0163;-0.0179;-0.0168;-0.0376;-0.0468;-0.0364;-0.0532;-0.0689;-0.1187;-0.0380
28.11.1997;0.0582;0.0456;0.0457;0.04;0.0193;0.0352;0.0131;-0.0057;-0.0116;-0.0263;0.0298
31.12.1997;0.0686;0.0503;0.0319;0.0466;0.0509;0.0253;0.0111;0.0082;-0.0136;-0.0545;0.0132
30.01.1998;-0.0358;-0.0114;-0.0166;-0.0231;-0.006;-0.0227;-0.0143;0.0058;-0.0027;0.0104;0.0015
27.02.1998;0.0439;0.0709;0.066;0.0746;0.0754;0.0812;0.0869;0.0881;0.1156;0.098;0.0704
31.03.1998;0.0535;0.0495;0.0473;0.0489;0.0322;0.0526;0.0563;0.0574;0.0493;0.013;0.0476
30.04.1998;-0.0138;-0.003;-0.004;0.0106;0.0018;0.0071;0.011;-0.0119;0.03;0.0261;0.0073
29.05.1998;-0.0172;-0.0232;-0.0155;-0.0211;-0.0217;-0.0351;-0.0353;-0.0419;-0.0692;-0.0837;-0.0307
30.06.1998;0.0201;0.0047;-0.0009;0.0165;-0.0115;-0.0083;0.0244;0.005;0.001;0.0457;0.0318
31.07.1998;-0.0393;-0.0406;-0.0228;-0.0375;-0.0419;-0.0541;-0.0557;-0.0474;-0.0821;-0.0532;-0.0246
31.08.1998;-0.0406;-0.123;-0.1436;-0.1619;-0.1485;-0.1723;-0.1841;-0.2182;-0.2287;-0.2594;-0.1608
30.09.1998;0.0738;0.0485;0.0534;0.0536;0.0685;0.0266;0.0393;0.0885;0.08;0.147;0.0615
30.10.1998;0.0099;0.0618;0.0748;0.0829;0.0739;0.0877;0.0936;0.0811;0.063;0.1343;0.0713
30.11.1998;0.0249;0.0371;0.0453;0.0398;0.0398;0.0421;0.0527;0.0429;0.0895;0.0519;0.0610
31.12.1998;0.0305;0.0285;0.0286;0.0237;0.0342;0.0502;0.0298;0.0737;0.097;0.1423;0.0616
29.01.1999;-0.0585;-0.0393;-0.0445;-0.0215;-0.0172;-0.0197;-0.0084;0.0062;0.0228;0.0903;0.0350
26.02.1999;-0.0276;-0.0186;-0.0043;-0.0267;-0.025;-0.0371;-0.0115;-0.0586;-0.067;-0.1062;-0.0408
31.03.1999;-0.0162;0.0002;0.0043;0.0221;0.007;0.0274;0.0349;0.0275;0.076;0.0791;0.0345
30.04.1999;0.0768;0.0755;0.0935;0.0852;0.0969;0.09;0.0739;0.0753;0.069;0.095;0.0433
31.05.1999;0.0274;0.0014;-0.0134;-0.0057;-0.0131;-0.0005;0.0091;0.0017;0.0319;0.033;-0.0246
30.06.1999;-0.0004;0.0088;0.0237;0.0262;0.0232;0.0311;0.0433;0.0278;0.0844;0.0943;0.0477
30.07.1999;-0.0137;-0.0238;-0.015;-0.0289;-0.0381;-0.0205;-0.0337;-0.0458;0.0037;0.0088;-0.0349
31.08.1999;-0.0137;-0.0363;-0.0556;-0.0454;-0.059;-0.0513;-0.0446;-0.0441;-0.0009;0.0225;-0.0138
30.09.1999;-0.0442;-0.0347;-0.0481;-0.0268;-0.0403;-0.0227;-0.0386;-0.0292;0.016;0.0086;-0.0279
29.10.1999;0.0345;0.054;0.0424;0.0484;0.0189;0.0141;0.0243;0.0278;0.0405;0.0952;0.0612
30.11.1999;-0.0474;-0.0213;-0.043;-0.0038;-0.0067;0.0115;0.0259;0.0499;0.115;0.169;0.0337
31.12.1999;-0.0186;-0.0124;-0.0009;-0.0097;0.0174;0.0578;0.0709;0.0726;0.1786;0.2869;0.0772
